math_no_diff_int_sep_div_KBC_max_rules_200_extended,no_div_no_pow_random_terms_large,10.764,0.0000939867
math_no_diff_int_sep_div_KBC_max_rules_200_extended,no_div_no_pow_random_terms_small,3.324,0.0000177082
math_no_diff_int_sep_div_KBC_max_rules_200_extended,random_terms_large,8.88,0.0000702492
math_no_diff_int_sep_div_KBC_max_rules_200_extended,random_terms_small,2.682,0.0000153043
math_no_diff_int_no_div_no_pow_KBC_max_rules_40_extended,no_div_no_pow_random_terms_huge,22.704,0.0001703971
math_no_diff_int_no_div_no_pow_KBC_max_rules_40_extended,random_terms_huge,11.68,0.0001122780
math_no_diff_int_no_div_no_pow_KBC_max_rules_40_extended,no_div_no_pow_random_terms_large,9.648,0.0000426900
math_no_diff_int_no_div_no_pow_KBC_max_rules_40_extended,no_div_no_pow_random_terms_small,3.014,0.0000089201
math_no_diff_int_no_div_no_pow_KBC_max_rules_40_extended,random_terms_large,5.352,0.0000304381
math_no_diff_int_no_div_no_pow_KBC_max_rules_40_extended,random_terms_small,1.624,0.0000057531
math_no_diff_int_no_div_no_pow_KBC_max_rules_60_extended,no_div_no_pow_random_terms_huge,24.24,0.0002251861
math_no_diff_int_no_div_no_pow_KBC_max_rules_60_extended,random_terms_huge,12.08,0.0001387870
math_no_diff_int_no_div_no_pow_KBC_max_rules_60_extended,no_div_no_pow_random_terms_large,10.528,0.0000530960
math_no_diff_int_no_div_no_pow_KBC_max_rules_60_extended,no_div_no_pow_random_terms_small,3.244,0.0000097890
math_no_diff_int_no_div_no_pow_KBC_max_rules_60_extended,random_terms_large,5.552,0.0000369998
math_no_diff_int_no_div_no_pow_KBC_max_rules_60_extended,random_terms_small,1.706,0.0000069001
math_no_diff_int_no_div_no_pow_KBC_max_rules_80_extended,no_div_no_pow_random_terms_huge,24.36,0.0002281585
math_no_diff_int_no_div_no_pow_KBC_max_rules_80_extended,random_terms_huge,12.08,0.0001402366
math_no_diff_int_no_div_no_pow_KBC_max_rules_80_extended,no_div_no_pow_random_terms_large,10.312,0.0000561486
math_no_diff_int_no_div_no_pow_KBC_max_rules_80_extended,no_div_no_pow_random_terms_small,3.204,0.0000103351
math_no_diff_int_no_div_no_pow_KBC_max_rules_80_extended,random_terms_large,5.396,0.0000379000
math_no_diff_int_no_div_no_pow_KBC_max_rules_80_extended,random_terms_small,1.662,0.0000070991
math_no_diff_int_no_div_no_pow_KBC_max_rules_100_extended,no_div_no_pow_random_terms_huge,24.448,0.0002808066
math_no_diff_int_no_div_no_pow_KBC_max_rules_100_extended,random_terms_huge,12.12,0.0001693418
math_no_diff_int_no_div_no_pow_KBC_max_rules_100_extended,no_div_no_pow_random_terms_large,10.492,0.0000687949
math_no_diff_int_no_div_no_pow_KBC_max_rules_100_extended,no_div_no_pow_random_terms_small,3.234,0.0000124878
math_no_diff_int_no_div_no_pow_KBC_max_rules_100_extended,random_terms_large,5.42,0.0000499667
math_no_diff_int_no_div_no_pow_KBC_max_rules_100_extended,random_terms_small,1.676,0.0000094419
math_no_diff_int_no_div_no_pow_KBC_max_rules_150_extended,no_div_no_pow_random_terms_huge,24.84,0.0003726163
math_no_diff_int_no_div_no_pow_KBC_max_rules_150_extended,random_terms_huge,12.2,0.0002358605
math_no_diff_int_no_div_no_pow_KBC_max_rules_150_extended,no_div_no_pow_random_terms_large,10.684,0.0000970909
math_no_diff_int_no_div_no_pow_KBC_max_rules_150_extended,no_div_no_pow_random_terms_small,3.262,0.0000177203
math_no_diff_int_no_div_no_pow_KBC_max_rules_150_extended,random_terms_large,5.444,0.0000697873
math_no_diff_int_no_div_no_pow_KBC_max_rules_150_extended,random_terms_small,1.694,0.0000136114
math_no_diff_int_no_div_no_pow_KBC_max_rules_200_extended,no_div_no_pow_random_terms_huge,25.016,0.0004530182
